Diadi,16.66,121.3686,"Unknown Province","Unknown Region"
Atok,16.6272,120.7672,"Unknown Province","Unknown Region"
Tingloy,13.65,120.87,"Unknown Province","Unknown Region"
Jiabong,11.7625,124.9519,"Unknown Province","Unknown Region"
Ermita,14.583,120.983,"Unknown Province","Unknown Region"
Alcoy,9.7082,123.506,"Unknown Province","Unknown Region"
"La Paz",10.8911,124.9572,"Unknown Province","Unknown Region"
"San Teodoro",13.4358,121.0192,"Unknown Province","Unknown Region"
Lumbayanague,7.78,124.28,"Unknown Province","Unknown Region"
Rizal,17.8478,121.345,"Unknown Province","Unknown Region"
Malanday,14.7194,120.9547,"Unknown Province","Unknown Region"
"San Gabriel",16.67,120.4,"Unknown Province","Unknown Region"
Madalag,11.5269,122.3064,"Unknown Province","Unknown Region"
Lagawe,16.7975,121.1228,"Unknown Province","Unknown Region"
Duero,9.72,124.4,"Unknown Province","Unknown Region"
Malimono,9.6183,125.4019,"Unknown Province","Unknown Region"
Nunungan,7.82,123.97,"Unknown Province","Unknown Region"
Sebaste,11.5901,122.0945,"Unknown Province","Unknown Region"
Taft,11.9058,125.4181,"Unknown Province","Unknown Region"
Paglat,6.7811,124.7849,"Unknown Province","Unknown Region"
Balilihan,9.75,123.97,"Unknown Province","Unknown Region"
"San Miguel",14.6,121,"Unknown Province","Unknown Region"
Paluan,13.42,120.47,"Unknown Province","Unknown Region"
Santander,9.45,123.33,"Unknown Province","Unknown Region"
Bilar,9.7,124.1,"Unknown Province","Unknown Region"
Tinoc,16.675,120.9367,"Unknown Province","Unknown Region"
Baliangao,8.67,123.6,"Unknown Province","Unknown Region"
Tinajeros,14.6733,120.969,"Unknown Province","Unknown Region"
Cagdianao,9.92,125.67,"Unknown Province","Unknown Region"
Cortes,9.72,123.88,"Unknown Province","Unknown Region"
Rizal,14.1083,121.3917,"Unknown Province","Unknown Region"
"Santa Fe",16.1592,120.9378,"Unknown Province","Unknown Region"
Pinabacdao,11.62,124.98,"Unknown Province","Unknown Region"
Mayorga,10.9,125,"Unknown Province","Unknown Region"
"Santa Ana",14.5277,121.0766,"Metro Manila",NCR
Libjo,10.196,125.5328,"Unknown Province","Unknown Region"
Buadiposo-Buntong,7.97,124.38,"Unknown Province","Unknown Region"
Marcos,18.0444,120.6786,"Unknown Province","Unknown Region"
Bombon,13.6867,123.1994,"Unknown Province","Unknown Region"
Almeria,11.6206,124.3794,"Unknown Province","Unknown Region"
Bucay,17.54,120.72,"Unknown Province","Unknown Region"
Flora,18.2147,121.4186,"Unknown Province","Unknown Region"
Cortes,9.2753,126.1911,"Unknown Province","Unknown Region"
Gitagum,8.5956,124.4054,"Unknown Province","Unknown Region"
Loay,9.6,124.02,"Unknown Province","Unknown Region"
Marabut,11.12,125.22,"Unknown Province","Unknown Region"
"Santa Fe",12.15,122,"Unknown Province","Unknown Region"
"San Rafael",11.1728,122.8267,"Unknown Province","Unknown Region"
Jovellar,13.07,123.6,"Unknown Province","Unknown Region"
Anda,9.744,124.576,"Unknown Province","Unknown Region"
Kiangan,16.7775,121.0878,"Unknown Province","Unknown Region"
Palanan,17.0589,122.43,"Unknown Province","Unknown Region"
Biliran,11.58,124.48,"Unknown Province","Unknown Region"
"San Jose",12.531,124.487,"Unknown Province","Unknown Region"
Pinili,17.954,120.527,"Unknown Province","Unknown Region"
"San Jorge",11.9833,124.8167,"Unknown Province","Unknown Region"
Catarman,9.13,124.68,"Unknown Province","Unknown Region"
Esperanza,11.7369,124.0417,"Unknown Province","Unknown Region"
Boljoon,9.63,123.43,"Unknown Province","Unknown Region"
Matagob,11.1469,124.4733,"Unknown Province","Unknown Region"
Libertad,11.769,121.9189,"Unknown Province","Unknown Region"
Talitay,7.0353,124.3758,"Unknown Province","Unknown Region"
Sibutao,8.6131,123.4797,"Unknown Province","Unknown Region"
Lubang,13.8586,120.1228,"Unknown Province","Unknown Region"
Loboc,9.63,124.03,"Unknown Province","Unknown Region"
Calayan,19.2619,121.4753,"Unknown Province","Unknown Region"
Tagana-an,9.6964,125.5825,"Unknown Province","Unknown Region"
Sudipen,16.9,120.47,"Unknown Province","Unknown Region"
Alcantara,12.2584,122.0543,"Unknown Province","Unknown Region"
Saguday,16.5394,121.5636,"Unknown Province","Unknown Region"
Dilasag,16.4,122.22,"Unknown Province","Unknown Region"
"Santa Magdalena",12.6489,124.1083,"Unknown Province","Unknown Region"
Kibungan,16.6939,120.6539,"Unknown Province","Unknown Region"
"Tomas Oppus",10.25,124.98,"Unknown Province","Unknown Region"
Alcantara,9.9715,123.4047,"Unknown Province","Unknown Region"
Ginatilan,9.6,123.35,"Unknown Province","Unknown Region"
Tubaran,7.72,124.17,"Unknown Province","Unknown Region"
Famy,14.43,121.45,"Unknown Province","Unknown Region"
Madrid,9.2619,125.9647,"Unknown Province","Unknown Region"
Barangka,14.6297,121.0803,"Unknown Province","Unknown Region"
"La Paz",17.6739,120.6847,"Unknown Province","Unknown Region"
"San Miguel",11.492,119.871,"Unknown Province","Unknown Region"
Panukulan,14.93,121.82,"Unknown Province","Unknown Region"
"San Juan",9.159,123.494,"Metro Manila",NCR
Arteche,12.2694,125.3712,"Unknown Province","Unknown Region"
Zumarraga,11.639,124.841,"Unknown Province","Unknown Region"
Kabugao,18.0239,121.1833,"Unknown Province","Unknown Region"
Alegria,9.4667,125.5767,"Unknown Province","Unknown Region"
Bingawan,11.23,122.57,"Unknown Province","Unknown Region"
Tankal,8,124,"Unknown Province","Unknown Region"
Despujols,12.5183,122.0108,"Unknown Province","Unknown Region"
Alabat,14.1023,122.0136,"Unknown Province","Unknown Region"
Quezon,14.05,122.13,"Unknown Province","Unknown Region"
Kabayan,16.6233,120.8381,"Unknown Province","Unknown Region"
Sulat,11.82,125.45,"Unknown Province","Unknown Region"
"San Miguel",13.6411,124.3008,"Unknown Province","Unknown Region"
Leso,11.6697,122.3269,"Unknown Province","Unknown Region"
Mayoyao,16.9736,121.2214,"Unknown Province","Unknown Region"
Calumpang,14.6249,121.0865,"Unknown Province","Unknown Region"
Julita,10.9731,124.9622,"Unknown Province","Unknown Region"
Pudtol,18.2356,121.3733,"Unknown Province","Unknown Region"
Ambaguio,16.5316,121.0282,"Unknown Province","Unknown Region"
Magdiwang,12.48,122.52,"Unknown Province","Unknown Region"
"San Policarpo",12.1791,125.5072,"Unknown Province","Unknown Region"
Victoria,12.45,124.32,"Unknown Province","Unknown Region"
Anao-aon,9.7778,125.4231,"Unknown Province","Unknown Region"
Maydolong,11.5,125.5,"Unknown Province","Unknown Region"
Motiong,11.78,125,"Unknown Province","Unknown Region"
"Project Six",14.6561,121.0408,"Unknown Province","Unknown Region"
Libagon,10.3,125.05,"Unknown Province","Unknown Region"
"Silvino Lobos",12.3281,124.8464,"Unknown Province","Unknown Region"
Tagoloan,8.1333,124.2667,"Unknown Province","Unknown Region"
Tatarikan,7.73,124.12,"Unknown Province","Unknown Region"
Patnanungan,14.78,122.18,"Unknown Province","Unknown Region"
Rizal,8.5272,123.5517,"Unknown Province","Unknown Region"
Tubod,9.5547,125.5697,"Unknown Province","Unknown Region"
Bangui,18.5378,120.7653,"Unknown Province","Unknown Region"
Santa,17.486,120.4344,"Unknown Province","Unknown Region"
Antequera,9.7812,123.8975,"Unknown Province","Unknown Region"
Calanogas,7.75,124.1,"Unknown Province","Unknown Region"
Lagangilang,17.61,120.73,"Unknown Province","Unknown Region"
"San Juan",10.27,125.18,"Metro Manila",NCR
Dimiao,9.62,124.17,"Unknown Province","Unknown Region"
Bacuag,9.6081,125.6405,"Unknown Province","Unknown Region"
"San Tomas",15.8792,120.5883,"Unknown Province","Unknown Region"
Tayum,17.62,120.66,"Unknown Province","Unknown Region"
"San Julian",11.7536,125.4558,"Unknown Province","Unknown Region"
Matungao,8.13,124.17,"Unknown Province","Unknown Region"
"Lope de Vega",12.2983,124.6238,"Unknown Province","Unknown Region"
Mahinog,9.15,124.78,"Unknown Province","Unknown Region"
Boston,7.8697,126.3761,"Unknown Province","Unknown Region"
Batuan,12.4222,123.7817,"Unknown Province","Unknown Region"
Bakun,16.7925,120.6614,"Unknown Province","Unknown Region"
Pualas,7.82,124.07,"Unknown Province","Unknown Region"
Quinapundan,11.1578,125.5208,"Unknown Province","Unknown Region"
"Santa Catalina",17.5917,120.3644,"Unknown Province","Unknown Region"
Nampicuan,15.7342,120.6356,"Unknown Province","Unknown Region"
Larena,9.249,123.591,"Unknown Province","Unknown Region"
Bokod,16.4914,120.83,"Unknown Province","Unknown Region"
Araceli,10.5529,119.9904,"Unknown Province","Unknown Region"
Bagulin,16.6079,120.4378,"Unknown Province","Unknown Region"
"General MacArthur",11.2486,125.54,"Unknown Province","Unknown Region"
Maria,9.196,123.655,"Unknown Province","Unknown Region"
Balangiga,11.1092,125.3867,"Unknown Province","Unknown Region"
Balangkas,14.7381,120.9978,"Unknown Province","Unknown Region"
Sison,9.6592,125.5272,"Unknown Province","Unknown Region"
Mapanas,12.475,125.254,"Unknown Province","Unknown Region"
Santol,16.77,120.45,"Unknown Province","Unknown Region"
Belison,10.8381,121.9606,"Unknown Province","Unknown Region"
Kinogitan,8.9855,124.7937,"Unknown Province","Unknown Region"
Bambang,14.5228,121.0689,"Unknown Province","Unknown Region"
Batuan,9.8,124.13,"Unknown Province","Unknown Region"
Hinabangan,11.7,125.07,"Unknown Province","Unknown Region"
Lanuza,9.2322,126.0592,"Unknown Province","Unknown Region"
Sampaloc,14.1625,121.6378,"Metro Manila",NCR
Baras,13.67,124.37,"Unknown Province","Unknown Region"
Dakit,10.06,125.1606,"Unknown Province","Unknown Region"
Buli,14.443,121.051,"Unknown Province","Unknown Region"
"Santa Marcela",18.2872,121.4375,"Unknown Province","Unknown Region"
"Lawang Bato",14.73,120.9961,"Unknown Province","Unknown Region"
"San Clemente",15.7119,120.3603,"Unknown Province","Unknown Region"
Tinglayan,17.265,121.1489,"Unknown Province","Unknown Region"
"San Vicente",17.5947,120.3753,"Unknown Province","Unknown Region"
Giporlos,11.1208,125.4494,"Unknown Province","Unknown Region"
Silago,10.5291,125.1618,"Unknown Province","Unknown Region"
Lawaan,11.1408,125.3011,"Unknown Province","Unknown Region"
Culaba,11.6578,124.5425,"Unknown Province","Unknown Region"
Libertad,8.5583,124.35,"Unknown Province","Unknown Region"
Balbalan,17.4436,121.2008,"Unknown Province","Unknown Region"
Agutaya,11.152,120.9396,"Unknown Province","Unknown Region"
Sagay,9.12,124.72,"Unknown Province","Unknown Region"
Burgos,17.3331,120.4944,"Unknown Province","Unknown Region"
Perez,14.18,121.93,"Unknown Province","Unknown Region"
Agdangan,13.8758,121.9122,"Unknown Province","Unknown Region"
Magsaysay,10.87,121.05,"Unknown Province","Unknown Region"
Tagoloan,8.1092,124.4392,"Unknown Province","Unknown Region"
"San Vicente",14.1061,122.8733,"Unknown Province","Unknown Region"
Calanasan,18.255,121.0436,"Unknown Province","Unknown Region"
"Santo Nino",11.9263,124.4492,"Unknown Province","Unknown Region"
Pilar,10.807,124.565,"Unknown Province","Unknown Region"
Pidigan,17.57,120.59,"Unknown Province","Unknown Region"
Hinundayan,10.35,125.25,"Unknown Province","Unknown Region"
Capul,12.423,124.182,"Unknown Province","Unknown Region"
Lila,9.6,124.1,"Unknown Province","Unknown Region"
Currimao,18.0203,120.4864,"Unknown Province","Unknown Region"
Anao,15.7304,120.6264,"Unknown Province","Unknown Region"
Josefina,8.2144,123.5439,"Unknown Province","Unknown Region"
"Nueva Era",17.92,120.67,"Unknown Province","Unknown Region"
Mariana,14.6194,121.0347,"Unknown Province","Unknown Region"
"Fort Bonifacio",14.5311,121.0478,"Unknown Province","Unknown Region"
Tabontabon,11.03,124.97,"Unknown Province","Unknown Region"
Lapinig,12.315,125.302,"Unknown Province","Unknown Region"
Agcogon,12.07,121.93,"Unknown Province","Unknown Region"
Mutia,8.4176,123.4771,"Unknown Province","Unknown Region"
Carmen,9.2289,126.0167,"Unknown Province","Unknown Region"
Manabo,17.43,120.7,"Unknown Province","Unknown Region"
Sablan,16.4967,120.4875,"Unknown Province","Unknown Region"
Gainza,13.6167,123.1414,"Unknown Province","Unknown Region"
Dolores,17.65,120.71,"Unknown Province","Unknown Region"
Sagada,17.0842,120.9008,"Unknown Province","Unknown Region"
Sevilla,9.7,124.05,"Unknown Province","Unknown Region"
Calatrava,12.6167,122.0708,"Unknown Province","Unknown Region"
Tudela,10.636,124.47,"Unknown Province","Unknown Region"
Biri,12.67,124.38,"Unknown Province","Unknown Region"
Alburquerque,9.6104,123.9549,"Unknown Province","Unknown Region"
"Padre Burgos",10.03,125.02,"Unknown Province","Unknown Region"
Salcedo,17.1517,120.5361,"Unknown Province","Unknown Region"
Bagamanoc,13.9408,124.2888,"Unknown Province","Unknown Region"
Balingoan,9,124.85,"Unknown Province","Unknown Region"
Rosario,12.52,124.42,Cavite,"IV-A (CALABARZON)"
Panaon,8.3667,123.8333,"Unknown Province","Unknown Region"
Suyo,16.9839,120.5139,"Unknown Province","Unknown Region"
Burgos,18.5114,120.6444,"Unknown Province","Unknown Region"
Tuktukan,14.528,121.0718,"Unknown Province","Unknown Region"
"San Juan",17.68,120.73,"Metro Manila",NCR
Dinagat,9.9561,125.5933,"Unknown Province","Unknown Region"
Pasil,17.3894,121.1597,"Unknown Province","Unknown Region"
"Don Galo",14.5072,120.9844,"Unknown Province","Unknown Region"
"San Ricardo",9.92,125.28,"Unknown Province","Unknown Region"
Pilar,9.8639,126.1008,"Unknown Province","Unknown Region"
Natonin,17.1089,121.2797,"Unknown Province","Unknown Region"
Galimuyod,17.18,120.47,"Unknown Province","Unknown Region"
Pintuyan,9.95,125.25,"Unknown Province","Unknown Region"
Balangkayan,11.4728,125.5108,"Unknown Province","Unknown Region"
Pilar,17.42,120.6,"Unknown Province","Unknown Region"
Plaridel,13.9511,122.0203,"Unknown Province","Unknown Region"
Corcuera,12.8,122.05,"Unknown Province","Unknown Region"
Hingyon,16.8522,121.0989,"Unknown Province","Unknown Region"
"San Isidro",9.8,124.3,"Metro Manila",NCR
Sugbongkogon,8.95,124.78,"Unknown Province","Unknown Region"
Panganiban,13.9,124.3,"Unknown Province","Unknown Region"
Loreto,10.3586,125.5816,"Unknown Province","Unknown Region"
Sabangan,17.0044,120.9233,"Unknown Province","Unknown Region"
Basco,20.45,121.97,"Unknown Province","Unknown Region"
Corella,9.68,123.92,"Unknown Province","Unknown Region"
"Santa Monica",10.02,126.038,"Unknown Province","Unknown Region"
Concepcion,8.4167,123.6,"Unknown Province","Unknown Region"
Lubuagan,17.35,121.18,"Unknown Province","Unknown Region"
Quirino,17.1383,120.6764,"Unknown Province","Unknown Region"
Almagro,11.9108,124.2852,"Unknown Province","Unknown Region"
Burgos,16.525,120.4583,"Unknown Province","Unknown Region"
Bayabas,8.9678,126.2817,"Unknown Province","Unknown Region"
"San Antonio",12.414,124.279,"Metro Manila",NCR
Hunduan,16.83,121,"Unknown Province","Unknown Region"
Tagapul-an,12.05,124.15,"Unknown Province","Unknown Region"
Tanudan,17.2814,121.2303,"Unknown Province","Unknown Region"
Gigmoto,13.78,124.38,"Unknown Province","Unknown Region"
"San Sebastian",11.7,125.02,"Unknown Province","Unknown Region"
"La Huerta",14.4972,120.9953,"Unknown Province","Unknown Region"
"Alfonso Castaneda",15.7933,121.3025,"Unknown Province","Unknown Region"
Hernani,11.3239,125.6181,"Unknown Province","Unknown Region"
"San Isidro",9.9369,126.0886,"Metro Manila",NCR
"Magugpo Poblacion",7.3821,125.8017,"Unknown Province","Unknown Region"
Pili,13.7177,123.7448,"Unknown Province","Unknown Region"
Tabuk,17.4084,121.2785,"Unknown Province","Unknown Region"
"San Jose",10.18,125.5683,"Unknown Province","Unknown Region"
"Santa Cruz",14.1167,121.2833,"Metro Manila",NCR
Koronadal,6.2541,124.9922,"Unknown Province","Unknown Region"
